Job;Op;Start;Finish;Start_f;Finish_f;Resource
29;3;2023-01-06 15:00:00;2023-01-06 17:00:00;8100.0;8220.0;Machine 12
29;4;2023-01-06 12:00:00;2023-01-06 15:00:00;7920.0;8100.0;Machine 11
29;5;2023-01-06 08:00:00;2023-01-06 12:00:00;7680.0;7920.0;Machine 05
30;0;2023-01-07 15:06:00;2023-01-07 18:06:00;9546.0;9726.0;Machine 18
30;1;2023-01-07 07:06:00;2023-01-07 15:06:00;9066.0;9546.0;Machine 17
30;2;2023-01-07 01:06:00;2023-01-07 07:06:00;8706.0;9066.0;Machine 07
30;3;2023-01-06 19:59:00;2023-01-06 21:59:00;8399.0;8519.0;Machine 12
30;4;2023-01-06 12:00:00;2023-01-06 15:00:00;7920.0;8100.0;Machine 10
30;5;2023-01-06 08:00:00;2023-01-06 12:00:00;7680.0;7920.0;Machine 06
31;0;2023-01-09 04:35:00;2023-01-09 06:35:00;11795.0;11915.0;Machine 18
31;1;2023-01-08 21:24:00;2023-01-09 02:24:00;11364.0;11664.0;Machine 13
31;2;2023-01-08 14:24:00;2023-01-08 21:24:00;10944.0;11364.0;Machine 09
31;3;2023-01-08 02:18:00;2023-01-08 07:18:00;10218.0;10518.0;Machine 11
31;4;2023-01-07 23:18:00;2023-01-08 02:18:00;10038.0;10218.0;Machine 06
31;5;2023-01-07 21:18:00;2023-01-07 23:18:00;9918.0;10038.0;Machine 12
31;6;2023-01-07 17:18:00;2023-01-07 21:18:00;9678.0;9918.0;Machine 20
32;0;2023-01-17 07:57:00;2023-01-17 15:57:00;23517.0;23997.0;Machine 18
32;1;2023-01-16 11:57:00;2023-01-17 07:57:00;22317.0;23517.0;Machine 13
32;2;2023-01-15 07:57:00;2023-01-16 11:57:00;20637.0;22317.0;Machine 09
32;3;2023-01-14 04:03:00;2023-01-15 00:03:00;18963.0;20163.0;Machine 11
32;4;2023-01-13 16:03:00;2023-01-14 04:03:00;18243.0;18963.0;Machine 07
32;5;2023-01-13 08:03:00;2023-01-13 16:03:00;17763.0;18243.0;Machine 12
32;6;2023-01-12 08:14:00;2023-01-13 00:14:00;16334.0;17294.0;Machine 19
33;0;2023-01-07 04:24:00;2023-01-07 05:24:00;8904.0;8964.0;Machine 18
33;1;2023-01-06 16:24:00;2023-01-07 04:24:00;8184.0;8904.0;Machine 20
34;0;2023-01-12 22:22:00;2023-01-13 02:22:00;17182.0;17422.0;Machine 18
34;1;2023-01-12 12:22:00;2023-01-12 22:22:00;16582.0;17182.0;Machine 14
34;2;2023-01-11 22:22:00;2023-01-12 12:22:00;15742.0;16582.0;Machine 09
34;3;2023-01-10 01:11:00;2023-01-10 11:11:00;13031.0;13631.0;Machine 10
34;4;2023-01-08 16:35:00;2023-01-08 22:35:00;11075.0;11435.0;Machine 06
34;5;2023-01-08 05:42:00;2023-01-08 09:42:00;10422.0;10662.0;Machine 12
34;6;2023-01-07 21:42:00;2023-01-08 05:42:00;9942.0;10422.0;Machine 20
35;0;2023-01-14 15:35:00;2023-01-14 21:35:00;19655.0;20015.0;Machine 18
35;1;2023-01-14 03:35:00;2023-01-14 15:35:00;18935.0;19655.0;Machine 17
35;2;2023-01-12 15:35:00;2023-01-14 03:35:00;16775.0;18935.0;Machine 15
35;3;2023-01-11 21:35:00;2023-01-12 15:35:00;15695.0;16775.0;Machine 10
35;4;2023-01-11 09:35:00;2023-01-11 21:35:00;14975.0;15695.0;Machine 09
35;5;2023-01-11 00:35:00;2023-01-11 09:35:00;14435.0;14975.0;Machine 05
35;6;2023-01-10 10:07:00;2023-01-10 13:07:00;13567.0;13747.0;Machine 12
35;7;2023-01-08 23:54:00;2023-01-09 11:54:00;11514.0;12234.0;Machine 19
35;8;2023-01-10 03:54:00;2023-01-10 21:54:00;13194.0;14274.0;Machine 04
35;9;2023-01-08 23:43:00;2023-01-09 08:43:00;11503.0;12043.0;Machine 03
35;10;2023-01-07 19:46:00;2023-01-08 10:46:00;9826.0;10726.0;Machine 02
35;11;2023-01-07 10:46:00;2023-01-07 19:46:00;9286.0;9826.0;Machine 03
36;0;2023-01-07 13:48:00;2023-01-07 14:48:00;9468.0;9528.0;Machine 18
