,instance,status,obj,model time (s),total time (s),gap
0,FTQL_makespan,2,250662.0,0.10400009155273438,0.13241362571716309,0.0
0,FTQL_makespan,2,250662.0,0.12299990653991699,0.14290952682495117,0.0
0,FTQL_makespan,2,250662.0,0.11600017547607422,0.15429234504699707,0.0
0,FTQL_makespan,2,250662.0,0.10199999809265137,0.12708783149719238,0.0
0,FTQL_deadline,2,47572.0,0.15000009536743164,0.17171525955200195,0.0
0,FTQL_makespan,2,250662.0,0.1100001335144043,0.13876914978027344,0.0
0,FTQL_makespan,2,250662.0,0.1100001335144043,0.13743233680725098,0.0
0,FTQL_deadline,2,47572.0,0.15999984741210938,0.18430852890014648,0.0
0,FTQL_deadline,2,47572.0,0.1660001277923584,0.2010178565979004,0.0
0,FTQL_deadline,2,47572.0,0.182999849319458,0.21453285217285156,0.0
0,FTQL_makespan,2,250662.0,0.11800003051757812,0.1356184482574463,0.0
0,FTQL_deadline,2,47572.0,0.1549999713897705,0.18095922470092773,0.0
0,FTQL_makespan,2,250662.0,0.10300016403198242,0.13434290885925293,0.0
0,FTQL_makespan,2,250662.0,0.10500001907348633,0.13204026222229004,0.0
0,FTQL_makespan,2,250662.0,0.11299991607666016,0.14455151557922363,0.0
0,FTQL_deadline,2,47572.0,0.16700005531311035,0.18238043785095215,0.0
0,FTQL_deadline,2,47572.0,0.14899992942810059,0.18001794815063477,0.0
0,FTQL_deadline,2,47572.0,0.15899991989135742,0.1856095790863037,0.0
0,FTQL_makespan,2,250662.0,0.11699986457824707,0.1466352939605713,0.0
0,FTQL_deadline,2,47572.0,0.15400004386901855,0.17587661743164062,0.0
0,MetalMeca_makespan,9,2997639.0,360.12800002098083,361.8104581832886,0.14285243957749355
0,MetalMeca_deadline,9,103835.0,360.09999990463257,362.04521560668945,0.9130832570905764
0,PlasticInjection_makespan,9,342109955.0,360.1230001449585,360.41247963905334,0.13079627935189866
0,PlasticInjection_deadline,9,293262512.0,360.0679998397827,361.0656042098999,0.09194112580754862
